split_label,dataset_id,system_id,corruption_family,corruption_level,seed_role,seed_count,run_count,accuracy_mean,accuracy_std,error_rate_mean,error_rate_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,observed_label_accuracy_mean,observed_label_accuracy_std,observed_label_f1_mean,observed_label_f1_std,unsafe_acceptance_rate_mean,unsafe_acceptance_rate_std,false_positive_rate_mean,false_positive_rate_std,false_negative_rate_mean,false_negative_rate_std,technical_failure_rate_mean,technical_failure_rate_std,rejection_rate_mean,rejection_rate_std,high_corruption_unsafe_acceptance_rate_mean,high_corruption_unsafe_acceptance_rate_std
audit,breast_cancer_wisconsin,static_weighted_ensemble,synthetic_sensor_failure,0.0,audit,3,3,0.9655172413793104,0.0,0.03448275862068961,0.0,1.0,0.0,0.9090909090909091,0.0,0.9523809523809523,0.0,0.9655172413793104,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.6551724137931034,0.0,0.0,0.0
audit,breast_cancer_wisconsin,static_weighted_ensemble,synthetic_sensor_failure,0.05,audit,3,3,0.9655172413793104,0.0,0.03448275862068961,0.0,1.0,0.0,0.9090909090909091,0.0,0.9523809523809523,0.0,0.9655172413793104,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.6551724137931034,0.0,0.0,0.0
audit,breast_cancer_wisconsin,static_weighted_ensemble,synthetic_sensor_failure,0.1,audit,3,3,0.9655172413793104,0.0,0.03448275862068961,0.0,1.0,0.0,0.9090909090909091,0.0,0.9523809523809523,0.0,0.9655172413793104,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.6551724137931034,0.0,0.0,0.0
audit,breast_cancer_wisconsin,static_weighted_ensemble,synthetic_sensor_failure,0.2,audit,3,3,0.9655172413793104,0.0,0.03448275862068961,0.0,1.0,0.0,0.9090909090909091,0.0,0.9523809523809523,0.0,0.9655172413793104,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.6551724137931034,0.0,0.0,0.0
audit,breast_cancer_wisconsin,static_weighted_ensemble,synthetic_sensor_failure,0.4,audit,3,3,0.9310344827586207,0.0,0.06896551724137934,0.0,0.9090909090909091,0.0,0.9090909090909091,0.0,0.9090909090909091,0.0,0.9310344827586207,0.0,0.9090909090909091,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.09090909090909091,0.0,0.0,0.0,0.6206896551724138,0.0,0.0,0.0
audit,breast_cancer_wisconsin,static_weighted_ensemble,synthetic_sensor_failure,0.6,audit,3,3,0.896551724137931,0.0,0.10344827586206895,0.0,0.8333333333333334,0.0,0.9090909090909091,0.0,0.8695652173913043,0.0,0.896551724137931,0.0,0.8695652173913043,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.09090909090909091,0.0,0.0,0.0,0.5862068965517241,0.0,0.0,0.0
audit,breast_cancer_wisconsin,static_weighted_ensemble,synthetic_sensor_failure,0.8,audit,3,3,0.7586206896551724,0.0,0.24137931034482762,0.0,0.7,0.0,0.6363636363636364,0.0,0.6666666666666666,0.0,0.7586206896551724,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.36363636363636365,0.0,0.0,0.0,0.6551724137931034,0.0,0.16666666666666666,0.0
audit,breast_cancer_wisconsin,static_weighted_ensemble,synthetic_sensor_failure,1.0,audit,3,3,0.6206896551724138,0.0,0.3793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6206896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
audit,breast_cancer_wisconsin,static_weighted_ensemble,synthetic_sensor_failure,0.0,shadow,2,2,0.9655172413793104,0.0,0.03448275862068961,0.0,1.0,0.0,0.9090909090909091,0.0,0.9523809523809523,0.0,0.9655172413793104,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.6551724137931034,0.0,0.0,0.0
audit,breast_cancer_wisconsin,static_weighted_ensemble,synthetic_sensor_failure,0.05,shadow,2,2,0.9655172413793104,0.0,0.03448275862068961,0.0,1.0,0.0,0.9090909090909091,0.0,0.9523809523809523,0.0,0.9655172413793104,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.6551724137931034,0.0,0.0,0.0
audit,breast_cancer_wisconsin,static_weighted_ensemble,synthetic_sensor_failure,0.1,shadow,2,2,0.9655172413793104,0.0,0.03448275862068961,0.0,1.0,0.0,0.9090909090909091,0.0,0.9523809523809523,0.0,0.9655172413793104,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.6551724137931034,0.0,0.0,0.0
audit,breast_cancer_wisconsin,static_weighted_ensemble,synthetic_sensor_failure,0.2,shadow,2,2,0.9655172413793104,0.0,0.03448275862068961,0.0,1.0,0.0,0.9090909090909091,0.0,0.9523809523809523,0.0,0.9655172413793104,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.6551724137931034,0.0,0.0,0.0
audit,breast_cancer_wisconsin,static_weighted_ensemble,synthetic_sensor_failure,0.4,shadow,2,2,0.9310344827586207,0.0,0.06896551724137934,0.0,0.9090909090909091,0.0,0.9090909090909091,0.0,0.9090909090909091,0.0,0.9310344827586207,0.0,0.9090909090909091,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.09090909090909091,0.0,0.0,0.0,0.6206896551724138,0.0,0.0,0.0
audit,breast_cancer_wisconsin,static_weighted_ensemble,synthetic_sensor_failure,0.6,shadow,2,2,0.896551724137931,0.0,0.10344827586206895,0.0,0.8333333333333334,0.0,0.9090909090909091,0.0,0.8695652173913043,0.0,0.896551724137931,0.0,0.8695652173913043,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.09090909090909091,0.0,0.0,0.0,0.5862068965517241,0.0,0.0,0.0
audit,breast_cancer_wisconsin,static_weighted_ensemble,synthetic_sensor_failure,0.8,shadow,2,2,0.7586206896551724,0.0,0.24137931034482762,0.0,0.7,0.0,0.6363636363636364,0.0,0.6666666666666666,0.0,0.7586206896551724,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.36363636363636365,0.0,0.0,0.0,0.6551724137931034,0.0,0.16666666666666666,0.0
audit,breast_cancer_wisconsin,static_weighted_ensemble,synthetic_sensor_failure,1.0,shadow,2,2,0.6206896551724138,0.0,0.3793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6206896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
locked,breast_cancer_wisconsin,static_weighted_ensemble,synthetic_sensor_failure,0.0,primary,3,3,0.9649122807017544,0.0,0.03508771929824561,0.0,0.9523809523809523,0.0,0.9523809523809523,0.0,0.9523809523809523,0.0,0.9649122807017544,0.0,0.9523809523809523,0.0,0.027777777777777776,0.0,0.027777777777777776,0.0,0.047619047619047616,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0
locked,breast_cancer_wisconsin,static_weighted_ensemble,synthetic_sensor_failure,0.05,primary,3,3,0.9649122807017544,0.0,0.03508771929824561,0.0,0.9523809523809523,0.0,0.9523809523809523,0.0,0.9523809523809523,0.0,0.9649122807017544,0.0,0.9523809523809523,0.0,0.027777777777777776,0.0,0.027777777777777776,0.0,0.047619047619047616,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0
locked,breast_cancer_wisconsin,static_weighted_ensemble,synthetic_sensor_failure,0.1,primary,3,3,0.9649122807017544,0.0,0.03508771929824561,0.0,0.9523809523809523,0.0,0.9523809523809523,0.0,0.9523809523809523,0.0,0.9649122807017544,0.0,0.9523809523809523,0.0,0.027777777777777776,0.0,0.027777777777777776,0.0,0.047619047619047616,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0
locked,breast_cancer_wisconsin,static_weighted_ensemble,synthetic_sensor_failure,0.2,primary,3,3,0.9649122807017544,0.0,0.03508771929824561,0.0,0.9523809523809523,0.0,0.9523809523809523,0.0,0.9523809523809523,0.0,0.9649122807017544,0.0,0.9523809523809523,0.0,0.027777777777777776,0.0,0.027777777777777776,0.0,0.047619047619047616,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0
locked,breast_cancer_wisconsin,static_weighted_ensemble,synthetic_sensor_failure,0.4,primary,3,3,0.9649122807017544,0.0,0.03508771929824561,0.0,0.9523809523809523,0.0,0.9523809523809523,0.0,0.9523809523809523,0.0,0.9649122807017544,0.0,0.9523809523809523,0.0,0.027777777777777776,0.0,0.027777777777777776,0.0,0.047619047619047616,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0
locked,breast_cancer_wisconsin,static_weighted_ensemble,synthetic_sensor_failure,0.6,primary,3,3,0.9473684210526315,0.0,0.052631578947368474,0.0,0.9090909090909091,0.0,0.9523809523809523,0.0,0.9302325581395349,0.0,0.9473684210526315,0.0,0.9302325581395349,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.047619047619047616,0.0,0.0,0.0,0.6140350877192983,0.0,0.0,0.0
locked,breast_cancer_wisconsin,static_weighted_ensemble,synthetic_sensor_failure,0.8,primary,3,3,0.8421052631578947,0.0,0.1578947368421053,0.0,0.75,0.0,0.8571428571428571,0.0,0.7999999999999999,0.0,0.8421052631578947,0.0,0.7999999999999999,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.14285714285714285,0.0,0.0,0.0,0.5789473684210527,0.0,0.16666666666666666,0.0
locked,breast_cancer_wisconsin,static_weighted_ensemble,synthetic_sensor_failure,1.0,primary,3,3,0.631578947368421,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
locked,breast_cancer_wisconsin,static_weighted_ensemble,synthetic_sensor_failure,0.0,shadow,2,2,0.9649122807017544,0.0,0.03508771929824561,0.0,0.9523809523809523,0.0,0.9523809523809523,0.0,0.9523809523809523,0.0,0.9649122807017544,0.0,0.9523809523809523,0.0,0.027777777777777776,0.0,0.027777777777777776,0.0,0.047619047619047616,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0
locked,breast_cancer_wisconsin,static_weighted_ensemble,synthetic_sensor_failure,0.05,shadow,2,2,0.9649122807017544,0.0,0.03508771929824561,0.0,0.9523809523809523,0.0,0.9523809523809523,0.0,0.9523809523809523,0.0,0.9649122807017544,0.0,0.9523809523809523,0.0,0.027777777777777776,0.0,0.027777777777777776,0.0,0.047619047619047616,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0
locked,breast_cancer_wisconsin,static_weighted_ensemble,synthetic_sensor_failure,0.1,shadow,2,2,0.9649122807017544,0.0,0.03508771929824561,0.0,0.9523809523809523,0.0,0.9523809523809523,0.0,0.9523809523809523,0.0,0.9649122807017544,0.0,0.9523809523809523,0.0,0.027777777777777776,0.0,0.027777777777777776,0.0,0.047619047619047616,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0
locked,breast_cancer_wisconsin,static_weighted_ensemble,synthetic_sensor_failure,0.2,shadow,2,2,0.9649122807017544,0.0,0.03508771929824561,0.0,0.9523809523809523,0.0,0.9523809523809523,0.0,0.9523809523809523,0.0,0.9649122807017544,0.0,0.9523809523809523,0.0,0.027777777777777776,0.0,0.027777777777777776,0.0,0.047619047619047616,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0
locked,breast_cancer_wisconsin,static_weighted_ensemble,synthetic_sensor_failure,0.4,shadow,2,2,0.9649122807017544,0.0,0.03508771929824561,0.0,0.9523809523809523,0.0,0.9523809523809523,0.0,0.9523809523809523,0.0,0.9649122807017544,0.0,0.9523809523809523,0.0,0.027777777777777776,0.0,0.027777777777777776,0.0,0.047619047619047616,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0
locked,breast_cancer_wisconsin,static_weighted_ensemble,synthetic_sensor_failure,0.6,shadow,2,2,0.9473684210526315,0.0,0.052631578947368474,0.0,0.9090909090909091,0.0,0.9523809523809523,0.0,0.9302325581395349,0.0,0.9473684210526315,0.0,0.9302325581395349,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.047619047619047616,0.0,0.0,0.0,0.6140350877192983,0.0,0.0,0.0
locked,breast_cancer_wisconsin,static_weighted_ensemble,synthetic_sensor_failure,0.8,shadow,2,2,0.8421052631578947,0.0,0.1578947368421053,0.0,0.75,0.0,0.8571428571428571,0.0,0.7999999999999999,0.0,0.8421052631578947,0.0,0.7999999999999999,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.14285714285714285,0.0,0.0,0.0,0.5789473684210527,0.0,0.16666666666666666,0.0
locked,breast_cancer_wisconsin,static_weighted_ensemble,synthetic_sensor_failure,1.0,shadow,2,2,0.631578947368421,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
